date,UCHAMA,LCHAMA,URG1,URG2,COCDV,ANGDV,ISLDV,SNADV,EBID,EPID
1982-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-03-01,1.730196983109596,1.768775294887901,2.249785852384268,1.506563100416294,2.453426143041824,2.7785665288817243,3.28725240540526,3.3185948025783842,5.036988601580353,5.582521728066522
1982-03-02,1.1911771526351365,1.0289235298546844,2.026960498709675,2.4215560787671286,3.4721380856416086,2.6784898057904645,3.5422437440544337,5.197385729468392,4.068108673869063,4.063036925164258
1982-03-03,0.0,0.0,2.007709433118285,1.3495963124657397,2.340148558446654,2.4077817258282295,3.8699870716756744,4.660314226965655,5.787809849759443,6.918570841989666
1982-03-04,0.40390409432430974,0.01561512590048474,0.5015566375268824,0.8602491478082194,3.448605885200369,4.132904030464845,4.885214488689468,4.5476756590570915,5.432283063338204,6.259409467754257
1982-03-05,0.6176003856756727,0.0,0.0,0.0,1.470901802046262,1.6281305574938392,2.872891810285131,3.8222982484981234,4.805535313378705,5.276285953333724
1982-03-06,1.6560033353008978,0.9373049998819056,0.029743429500651085,1.2223804455729557,1.0681205932551026,1.8294797232066575,2.5279336105619263,3.1603094875138327,4.776768700000002,5.490455185770767
1982-03-07,2.5474030626587316,2.531343267828445,3.2442252718085385,2.5013836990051526,2.7810463712998335,3.045822391469678,3.5329376577837808,3.0355072508290526,2.756737665985188,2.670136933176171
1982-03-08,2.8065154674335315,2.4745665674718547,2.4180390021298748,2.3285440830802946,3.0237554801911695,3.755916555014315,4.5125371342913025,4.7157820537895265,4.846574458407717,5.308717526494678
1982-03-09,2.8376754639576074,2.250668082960067,2.334532075279792,2.002318306864643,4.0858675642811875,4.52927598637291,5.774517150813141,6.28896662605362,6.549785295356054,6.4800282487617205
1982-03-10,2.660305574523274,2.6251605953638535,0.86500175028625,2.865342569115761,4.52488216452306,4.6306109032117275,4.596800208785993,3.9702867463856277,5.3403507108082415,6.735609075493086
1982-03-11,1.4511266140827968,1.4269243687550603,0.3902097063179999,1.026335521081611,4.262635292978125,5.356253576753404,6.111157047712518,6.275276988669855,7.0511602873467005,7.808834819132107
1982-03-12,0.0,0.0,0.0,0.0,0.0,0.0,7.503435262704936e-06,1.8568946700741191,4.613251025730905,5.474230702942431
1982-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9081762233524127,6.780521424265907
1982-03-14,0.5315009949439103,0.10892878584391646,0.0,0.20038122001806835,1.2424152078936872,1.297329350975683,2.3315720357136622,2.5077047561141534,3.8404240655185924,4.657956044029586
1982-03-15,1.4976500410521902,3.2841679165954494,2.1596273644156407,3.858167200115528,4.368816425566492,4.80077201652269,5.116751569076231,5.365233595289151,5.019809401793118,5.216218323820269
1982-03-16,2.131443950943536,1.9810565187215126,2.1641363868639205,1.8379147806790939,2.499129260283736,2.8351802746628167,3.6532049446219372,4.154398598246224,6.136556717329627,7.064384574153575
1982-03-17,2.907143421176474,3.0243023962632978,2.6537676504082803,3.2098227035059512,3.8759875821869274,4.017127085357173,4.237056662847588,4.225129406412816,3.895586014001413,3.622377005687416
1982-03-18,2.629599445544395,3.064888890624547,3.0310390789188824,3.0533989776437274,4.611573302872034,4.974126401222386,6.061503789469645,6.169238912048193,6.625516739659145,7.0210048469149475
1982-03-19,5.031281184012874,4.560697933420804,4.077114085273833,4.693727469599566,7.362858298831481,7.617427393255503,8.842047512076606,8.96372440048675,9.424820791484148,10.735192658470327
1982-03-20,2.3608917554033586,2.8884126457696215,3.372129622329824,2.885644948902565,3.523626447131806,3.6465642623702053,3.7013586997706294,3.661579968340164,4.33550740878189,4.680962566057294
1982-03-21,2.230608492974491,2.262299493753674,1.9357944270561136,2.381871850832813,2.9125966353148622,3.1325099960961564,3.6050879926831847,3.3637757220126185,4.617908004348852,5.413433750906254
1982-03-22,2.4343112090766557,2.4853947960632987,2.523694326733972,2.368370411693279,3.314635020911184,3.3934801874387133,3.9836770795066583,4.210066729183126,4.074263005244951,4.635696627719953
1982-03-23,3.138097795416868,2.516798925232043,2.3899158734634494,2.3953594647958663,3.795535411136539,4.209601362003601,5.013596515567857,4.933553877200791,6.1137829132729875,6.440741756681188
1982-03-24,3.3236016486396913,3.456693259112846,3.1864150146298544,3.3415423206026507,4.742186351143411,4.961868240166174,5.5184049735794565,5.296447667973079,6.5250588073621945,7.544262925159438
1982-03-25,0.0,0.0,1.8345942717303472,0.7774581092420281,3.370198978472953,3.991107341117609,4.897217042839922,5.154953084941338,6.550523176891485,7.528201532164955
1982-03-26,0.0,0.0,0.0,0.0,0.0016928180272547636,1.2352306815444,2.299074808378534,3.850429429168344,5.339641348323129,5.676702914674375
1982-03-27,0.0,0.0,0.0,0.0025205717681673944,1.512946323916171,3.1281499878528694,4.74533263986599,4.447563853168827,3.950411485737712,4.480490056479563
1982-03-28,2.8720113869582615,3.5372623095823506,2.5712602295784426,4.282027198110095,3.819642614978155,3.295312395874342,3.0613041241418895,2.881696999318391,4.608554909088799,5.563497372795228
1982-03-29,3.067189121253811,0.2794317618400794,1.5981412389604064,2.7775814615814998,5.241359510826371,5.836159693141787,6.960023370353382,6.801067368106155,6.747621976976873,6.648298998685054
1982-03-30,3.035703151941239,3.1664130486640367,3.0003169712035147,3.3221101484766837,3.715773065350952,4.021833486239974,4.313271969036578,4.123715812615046,7.011147613417672,9.034993308119398
1982-03-31,2.5058529389370783,2.6584761994944373,2.598971932886641,2.615590886332787,3.713847254025548,4.039314687675459,4.241629449889451,4.11897687088903,4.758921276141267,5.376547743120747
1982-04-01,3.5701258565534433,3.0358566159932043,2.8906100076113765,2.93864547388115,4.579625597905443,4.60151967720033,4.852064733616252,4.961007287734578,5.083979672782663,4.4718581586944595
1982-04-02,4.61504685332514,4.601003515225295,3.065776575620303,4.518344299599251,7.083862952831915,7.882617780108339,9.278235885273016,9.120122625562189,10.588395089704594,11.919058664939962
1982-04-03,3.2733168328694098,3.412425264676373,3.4760235559270543,3.2420142429936694,3.749628869354128,3.176507062837336,2.224390221843022,2.157811822481473,5.187459789107885,6.897693751259708
1982-04-04,3.167692073132099,2.633526849657361,2.5272249956143495,2.5980543764661057,3.6630662539384446,4.175093117192345,4.523517690264693,5.050216210361332,5.551454218681248,5.5743169825435155
1982-04-05,5.090284635404167,4.795757240841844,4.370053692108583,4.7409600584095,6.578349849567073,6.950442088237717,7.345682655411317,7.561657464080564,10.622631618735502,12.14975387001367
1982-04-06,3.0903371181057038,2.969605567240663,1.7560732231905123,2.386088960582264,2.5902534329096225,2.2585135044658657,1.8303572556165304,2.0797155408341816,4.435877973504386,5.136360959042285
1982-04-07,4.2561790426879815,3.7543050399173192,3.299999398834923,3.6135700189713793,6.174063948397863,7.405997244587548,8.401686727857978,6.896005168451372,9.320547727705431,10.030942088688374
1982-04-08,3.06493021225812,3.1935802626367633,2.859627484882231,3.113013363148623,2.939339252293277,2.673632752330236,2.58055686062493,4.360018057908046,6.17371803435142,6.7800368508292195
1982-04-09,3.3748450330043367,3.2126344935014486,3.370247754087909,3.3695457212352746,2.412922279037791,1.790170479494423,0.8611400406742283,0.21000368030547611,4.71562181792528,6.376576836631966
1982-04-10,3.5805940906200955,3.4267726899380944,3.0106906524558474,3.300615893565082,4.093024350032059,3.1995575914080785,2.930030392440543,3.5772509882830126,5.2694824689603195,5.80606481075051
1982-04-11,3.6076662599295544,3.3943659956586707,3.253846503036676,3.2066272679829826,2.4897981664085416,1.5847757207879136,1.3651710098539616,1.9037786057663677,4.76907795051393,5.168766734883373
1982-04-12,4.879357844451997,4.480184045733878,4.416661830701887,4.614246150211943,6.415758658316491,8.636793146836084,11.287458177677165,11.19753922617912,10.209893399346878,10.958753646086006
1982-04-13,6.56865885239397,6.124186690046336,5.713889196691599,6.105141182190402,8.375407169692638,8.663295996901978,9.123557716781011,9.295925022996045,9.688139316288154,10.265185879918368
1982-04-14,3.8938133027129496,3.5404917147824526,3.253488752589056,3.316516816721471,3.256212377490315,3.9587558240929184,4.770452175472853,5.381779201137156,7.514129829152525,8.29300235707209
1982-04-15,5.629783514224783,4.986339398479439,4.740648458995863,4.839400234486708,7.568341567358521,8.037681328243007,8.686694185221782,8.571685069255562,8.727032099918306,9.4849938996392
1982-04-16,5.995261780943126,6.2231563912392645,6.128210591086723,5.9252663164261,3.166402184549416,3.6436257246033077,4.449217407785943,5.655320876445894,8.71462679119055,9.800810542679812
1982-04-17,4.339046649336062,4.024785486137126,3.6029241276011117,3.8640212570948442,1.5992672457311816,1.354702896127738,0.9827866791392019,1.4873447489459684,5.417127223202963,6.2139810292208075
1982-04-18,4.859722966711259,4.956810539264247,5.032491750554898,4.551048784334733,2.9367058990835795,4.1519072077237835,6.265590428682328,7.830865766172366,6.698742797375841,7.418541558030873
1982-04-19,6.570078849118961,5.837570034501433,5.381885287697143,5.135934328081664,3.235689030017046,4.194184340611523,4.823725964825362,3.9698005105434935,7.365990949780164,7.956174536816778
1982-04-20,4.83816005297499,4.3714546196859105,3.2292576267796043,3.687716154665797,2.609601002667518,3.4087996349717318,5.144142897173996,6.591137406366333,7.699819823411811,8.71647134033099
1982-04-21,1.8857011951362015,1.8639343144862606,0.6304661253917949,1.8543556330531283,0.1207289961896046,0.13333767014377526,0.17077709026479396,2.6329349793439363,6.776014901463032,6.947446940172525
1982-04-22,2.9090492959076926,2.339542478074907,2.6094911771624654,1.7760073235116445,0.48697867512758314,0.08269680553520431,0.06266958162864597,0.05663822503746125,3.177490218167353,3.7230327696350844
1982-04-23,2.298638322789915,3.211632708714359,2.9209859323780423,2.6076492619338785,0.08807920757884612,0.08456334907009455,0.09647599551591209,0.08348800644975908,1.3968214581111464,1.32656595077432
1982-04-24,2.0449755396007894,3.1383564159307977,2.470080589191865,3.231327987998622,0.5460155973008548,0.47127724244838676,0.8170150787760436,1.1210177374685442,6.00740019799075,6.510355132830633
1982-04-25,6.537293023895802,5.901449299843629,5.233532984601447,5.14702114519642,2.528991663983946,3.1374673155035397,3.534426073656045,4.1377448062950455,8.496645050164,9.87088631918269
1982-04-26,5.1821616558388985,0.9531632569862925,0.03586589289012919,3.293647776946443,5.241750498506399,5.842725052380393,6.3461203335826655,5.887195349694508,7.2004614250894905,7.71632098977819
1982-04-27,4.2969291245421575,4.182455908179802,3.1623380057778308,3.819092295655314,4.734605196998966,5.405587085196363,5.73144405287483,6.249608033949725,6.707734655851729,6.796391339488245
1982-04-28,5.923757688038315,4.60351061409028,4.810139523164761,4.173668007634268,5.735744231214941,6.2897399784362715,7.499828641680261,7.2670317505368125,7.813984834001089,8.06390948340197
1982-04-29,4.948457152160004,4.61759468869623,4.603524483697666,4.399468526279906,5.566001179099662,5.755970327546169,5.79985920030663,6.098853263830148,6.479544940352877,6.623093085752209
1982-04-30,0.8386676883065552,3.671543705689783,1.541437479241247,3.372098973880142,6.912683857386874,7.232446922724718,8.392915501901282,8.303699350309127,4.897048240173754,5.553760564988477
1982-05-01,0.14364611030091987,0.5670228404519319,0.9719608120076988,0.43742787608431066,1.2526431938684919,1.434428459718602,1.7459177069063496,1.2174701598744608,4.909514784475846,8.10636044125678
1982-05-02,3.2762962755935474,4.2369893867389266,4.403425444883556,3.970669513088301,4.7394204582836945,5.102046394591312,5.114475426529792,6.079957006388475,1.9449858379057303,4.756876916108537
1982-05-03,2.2159522363915882,2.8288136409061324,2.832250598137366,2.0902089686030623,5.024220833634257,5.036119124506084,3.7506942997100907,1.879002859934537,3.734089560571314,4.405076993993032
1982-05-04,0.8344981939708952,0.18561507143939499,0.11597831842942125,0.2784565847691861,2.727235049096989,3.2595485466910903,0.43599767799179157,2.1854729909416295,7.447285013471841,7.001408693557419
1982-05-05,0.19800268339593097,0.0,0.0,0.0,3.722517174376651,4.560974321653906,3.833874127536184,2.0247806759290965,3.104536256842398,3.8285052840299
1982-05-06,0.8370758859695757,0.19628019995144214,0.0,0.09713156624522462,0.0830437919869228,0.08756907844237688,0.09276769808272754,0.09420254291871014,5.144853687014782,6.251257736394636
1982-05-07,3.0467527786464093,2.9991393012461995,3.8566161390501583,1.7369129402766315,0.18061359122699255,0.18693007452509489,0.8569457078002488,1.454036396309179,7.037149357748542,7.4097508990057275
1982-05-08,3.225889980455098,3.101184244371545,3.829495898917214,2.4079922547304085,1.822210189774401,2.7477114726888967,3.8532958819690633,4.076817606826802,6.318919227133293,5.891823441179613
1982-05-09,4.8968614590602195,4.006923459717806,5.179665671083069,3.1695164730613934,9.243463524548902,10.363453746749386,12.13073902855872,11.753895947367521,10.66859580619689,10.997017255239744
1982-05-10,3.6778196330449062,3.4244419999858993,4.755843896922947,2.70655904272872,4.940918578622714,5.558419699077099,7.017918842388094,6.74936449132237,9.05529880792281,9.223323574429404
1982-05-11,0.9804512416766125,1.658987724285002,3.1477711189187128,1.818186576171078,1.30345206339164,2.324348000395976,3.326530830558787,2.9458232261816915,6.765440928599596,7.600583045196149
1982-05-12,0.0,0.30371097190102175,2.4633573236018234,0.4794415423547159,3.0308099636144816,4.161841894043856,5.861487792238599,6.178238256156994,8.604139109504466,8.543327982145886
1982-05-13,0.0,0.0,1.0949832409328013,0.0790297039840215,0.10566597486531902,0.1087255935430845,0.11485047513875724,0.11933776215480933,3.6636446544099424,5.235563242260439
1982-05-14,0.08573444189250422,0.2358531940941787,2.1442695955300666,0.4227519014835013,0.5037109631821057,0.6918140195574773,0.9578914429953207,1.0644576189070951,7.776031906232973,9.210999035855412
1982-05-15,4.121921308241992,3.882064311224616,3.9582674000270783,2.748208244027169,2.0844991941764603,2.9244485108982987,4.647422576744586,6.175102810775429,7.440196034722196,7.170061846998718
1982-05-16,3.666323221934006,2.8004037799688377,4.248186456173659,2.5563502763517363,7.778298060690792,9.280760706805712,10.528473688989322,10.847453311014997,10.690184887234711,10.891261346258013
1982-05-17,2.956991919211847,2.4585459047957303,3.231555620969345,1.652842881290933,3.3711882508440705,3.6071880370829206,4.191102671693827,4.163686859450545,6.6439816381514,7.804748995117054
1982-05-18,3.64421260057951,3.208891146394815,4.636802012915823,2.694741066324318,5.905415722246252,6.144557309236378,6.501568049560284,6.779983984847149,5.7809365356475055,5.041904387278547
1982-05-19,5.05781144921345,4.2282259563161135,5.378731662174271,3.7152604536638174,8.133561836101926,8.92464439705713,10.302980511399992,9.988148124414884,10.518850111299155,11.324953275745363
1982-05-20,4.705905925685628,4.535323362873544,5.954299319524599,4.345264382354791,7.747944093362164,8.084477034987485,8.749329149068474,8.580570807888192,9.058460570223879,9.081139300044185
1982-05-21,2.052828689671857,0.4282029382604883,0.0,0.23174883747966218,0.9587646822042042,2.1089677592173643,3.873532200148024,4.362008300829291,7.570302440204692,9.25673445062755
1982-05-22,2.672883889257457,0.0,0.0,0.0,0.7108221975239206,2.446346792384949,3.794111642959875,5.30256457346796,6.164025132661987,6.219260119050824
1982-05-23,3.4417722273090425,0.2841420206434957,0.0,0.07899478325373835,4.847100843508203,5.710244993420632,6.553647689431816,6.095433943874652,7.366073042312815,9.187059143622307
1982-05-24,3.6281627035916313,4.248786005044238,0.597757036119126,3.3355543223415562,5.410619887557349,5.752966293890326,5.262268693305295,5.020168838727273,7.1936054628783435,6.683765787193937
1982-05-25,3.7865724202189646,2.647100196112441,1.2314962977505868,1.7406953893233204,4.6705120081960905,5.084486477833293,6.7021740422764635,7.148933656728286,7.758327089065011,7.58690957425272
1982-05-26,3.2449914828482185,4.3529009351307515,2.2181907143762865,3.8146662234339694,7.128669661401803,7.889946576705807,9.232595108746324,8.878966851684417,9.106424699382817,9.561070876015085
1982-05-27,5.857557774788608,4.898227874850944,5.59438589227044,4.091876397284035,7.936128321677216,8.069476604079487,7.708439079612925,7.388902951637312,3.784545790400773,4.6795265291803725
1982-05-28,4.84592672239937,4.355690211932705,4.495453674842357,4.204436106084053,4.523224057916997,4.501991594512431,4.714936572557728,5.432757827028132,6.2348492036461085,7.264607119111755
1982-05-29,4.473692395958637,3.917102378562064,5.491426994913262,3.129277650310133,8.549340492874725,9.15596073674464,9.81275797315997,8.484507009994777,10.199213466948915,10.09540993920633
1982-05-30,4.321807615974832,4.019321624680519,5.034366176271414,4.012582540084572,6.275897089254576,7.117724431502957,8.075085126700499,8.659095371986863,9.001490344875489,9.244117905165258
1982-05-31,4.116883793304502,3.312384011117537,4.914082955682106,2.4574951906062674,6.338246440641002,6.5819107338256995,7.370719028157947,7.5654188099489765,10.131285845899333,10.897945523843271
1982-06-01,3.9856182893470335,3.699644696086619,4.548646547001447,3.369177084607609,5.696742067052952,5.9466768703149935,6.15083125628311,6.075732696145156,6.428704026484606,6.1881525266017485
1982-06-02,7.224057185294626,6.409300360420957,6.9865965708887305,5.7510466541922725,10.060334571170232,10.823005264606287,13.024521292417939,12.776604218462944,13.75952992012785,14.978545323738075
1982-06-03,2.9968938878347875,2.5553220326884665,4.34126875999474,1.9252553580993288,5.054176171754646,5.416542988254446,5.3264161653851625,5.763714968452561,8.04156040896984,9.240741697563728
1982-06-04,5.304838201789411,4.47778675072313,5.593458627919899,3.5212133554288365,6.901111021698609,7.360659160862768,8.090811259951803,7.622098464496584,8.802235263414428,9.479100762489328
1982-06-05,5.506699991043262,5.012357886820941,5.699232969339163,4.645707955004254,7.398482859580149,7.734507681652262,8.26479188826036,8.557343334382898,8.8172294839874,8.248707432933307
1982-06-06,7.263601289536559,7.023076767602194,7.506130031581755,6.889817430329395,10.123714617639221,10.955570753149024,12.284633796404377,11.961653236997579,12.226927132362967,13.03504011881173
1982-06-07,3.7608772837438607,3.7714425335709745,5.569540984043667,3.3204896629364997,6.648115621788049,7.149675539630669,7.655313166650264,7.436173891588637,7.984821048279462,8.319923370041193
1982-06-08,7.4015143950677444,7.107607573610466,6.557114850652356,7.2422871876191,8.56956849752237,8.67314827736728,9.345489012687997,9.46715130192859,9.49716326984019,9.703198334458481
1982-06-09,5.455700541174698,5.083476003782226,6.165655667863403,4.360538815074442,7.7099494898209535,7.622691928691816,7.765164171393524,7.592845187215462,9.713026676912726,10.805492607300586
1982-06-10,4.582538618323285,4.4841277621185105,4.671461053332981,4.24879807841142,6.014114415181015,6.263918716061961,6.815988914603474,6.930158861668068,8.632192717844495,8.770524641218891
1982-06-11,5.9660200120736295,5.503794765607504,5.7226964912075085,4.936674152398794,6.763426687227813,7.321985276281589,8.127140864064883,8.08516320872639,7.34570643914636,7.097751267478496
1982-06-12,5.902030900000892,5.645662124909645,5.063613015893145,5.372586812072152,6.1008771014784084,6.14171989385309,6.060098698862502,5.811576072364544,9.140740764293632,10.53176203721368
1982-06-13,6.054514499789251,5.572421424802505,5.538928094147015,4.395890061233371,7.285051554904092,7.523503435700863,8.27434898441762,8.511754854777877,8.767939645068228,7.759101206649808
1982-06-14,7.825967893054455,7.599105335125181,6.88723844321901,7.285825924498258,8.662979519737817,9.11776225583253,10.58113221387365,10.276786560277245,9.763260358488903,10.377881055969349
1982-06-15,4.009776196514709,4.373388743178549,5.397536166509123,4.2503635453635455,6.855941953924901,7.2140351971862025,7.579596347143097,7.53344910494454,10.00381462201608,11.170222838571156
1982-06-16,4.865357719693994,3.8238981473249667,3.6513442733381525,3.403134992909831,4.940743717276796,5.248334332071016,5.449992131854151,5.0442399344625874,7.670530588361739,7.719807043807381
1982-06-17,6.371486561211288,4.2384804256808675,3.856960279199822,5.145661896963862,6.689201117280903,7.129029969832312,7.289904230757451,7.589795976982793,7.250266732716163,5.9441515857542315
1982-06-18,7.290165451045485,5.207065418763623,0.9467717500093923,4.506656020612365,7.285036718019704,7.779600913433985,8.398171382075367,7.9176413852491505,8.140365557552961,9.390218033865102
1982-06-19,3.319630892924069,4.220579039644979,1.1606764660572908,3.6064821103476077,6.3414685698668825,6.682949627497759,6.47386058858541,3.8698383039776796,7.277264123461643,8.363209679822106
1982-06-20,3.513598531502889,3.221441622740673,4.420470033641967,3.2773587405941247,4.512262061268826,5.3514643249444,5.211633308915571,4.05362534464956,4.8338554425430145,3.9241964983911997
1982-06-21,5.072259203233436,3.726144121819177,3.8600160503646443,4.027237545404652,4.947167770704723,5.380519458412161,6.867648665640874,8.132678173003903,6.313170754842197,6.813523232351684
1982-06-22,5.678125240911827,5.226373139437139,4.900836117388173,4.826716993340965,6.287435684898723,6.27666433788632,6.620327296110158,6.509533067105439,7.915309085224662,8.053499611280365
1982-06-23,5.293782873642789,5.303820247977803,5.442572752388002,4.9416408328573045,6.449451688644579,6.994440551340875,7.679856802430247,7.436967311623534,8.42072514604665,8.780909316010565
1982-06-24,5.588784382203806,5.409217232527089,5.327713086354934,5.1451813952642445,5.190368195242481,5.612337946389918,6.057028874021208,6.117461159933501,8.316328737658463,9.290779906092432
1982-06-25,5.9654981657781425,5.2856560847202925,4.753134318013657,4.793147456418089,5.5679635126763385,5.662974471369507,6.070895930399543,6.016372254062326,7.947973829629889,9.123990072325721
1982-06-26,7.312969677867991,6.5958209242021795,6.330648309961344,5.949499266962849,6.734391988817603,6.5909914990138905,6.979665667887169,6.529675809980233,7.187531071681223,7.464028501039052
1982-06-27,5.705596562942034,5.19990628720755,5.2285343223736875,4.693359558463655,5.891576659241799,5.936968803286643,5.784722957215234,5.005129010800648,8.249521720075938,10.399347278640738
1982-06-28,5.434427495873222,5.097990755627007,4.672579210634899,4.468593965535437,3.8208485061774984,3.9948154760648453,4.705787524105092,5.27437721333353,7.059943656135145,7.337606818893434
1982-06-29,7.238377219189759,5.889201481256249,6.575270388595918,5.552804001543694,5.38522790788689,6.045703132058316,6.503306314467097,6.398931948707086,8.308018526653775,7.626948660705219
1982-06-30,4.155641825026201,3.84759684365442,3.944301275487654,3.1390129019965007,4.516491866777402,4.4578251863358505,4.296299712779872,3.8474613248740446,2.902416143149713,3.9835172782820942
1982-07-01,5.526228697964251,4.6691097815550915,4.616931724393561,3.955927143536768,5.673637346806312,5.622742788347797,6.58614604227793,6.665665602224915,2.2899328650217643,3.1050425695875146
1982-07-02,0.9428161173729754,0.858509165043757,0.7809605391457929,0.9108465593859443,2.254176069469348,2.4322529566896005,3.0190945811400196,3.124431948791171,4.572563054746763,5.15318649267972
1982-07-03,11.681565305945943,11.033774405438132,10.54584055548387,10.513525586849319,13.118976024295362,13.201307276403963,13.301125431056823,12.629352327258808,12.341515021829991,12.643848102016007
1982-07-04,7.314512700000001,6.664630840000008,6.210281450000007,6.120213711095887,8.43844530000001,8.505214599999984,8.552982900000005,8.042949000000009,8.619505979599992,8.815201241000002
1982-07-05,7.604158999999997,7.004362799999997,6.577887200000001,6.114166300000002,6.27822155,6.247643029999994,6.618889499999985,5.811410529999993,9.927329295900009,11.271928700000002
1982-07-06,6.951151554862974,6.559178587403382,5.726293241379445,6.0775000000000015,9.004819967447096,8.97053005897121,8.98048729737892,9.231903203646908,7.372506077719605,5.1751809341655415
1982-07-07,6.110248462959266,5.714731299648168,3.8733808699999965,5.201662492550051,7.491824718844504,7.437174310997261,7.37491579205001,6.494648739346617,8.120516130517268,10.45920804696698
1982-07-08,5.116234689067615,4.3157919587323095,2.763635143033849,3.681182444013938,6.416020758083413,6.7445430175464285,8.143992137538193,9.517068137951272,6.446980563215378,4.057821154991062
1982-07-09,8.287952014838028,8.346893692516355,8.340837564034114,8.102224576100381,8.832010678907485,8.698556248385987,8.43340703329209,8.114725768159817,8.351890590146603,7.989736583261508
1982-07-10,7.346423608586279,6.670693199444688,6.535709393728509,5.828303190734866,8.793233945445023,9.295836354204752,8.351811605989019,7.915312319387647,7.676664143521602,8.476314195019166
1982-07-11,6.168651105921237,5.90579056918505,5.545282881195243,5.322696665326011,7.108533836976757,7.570297834177497,8.589634791530516,9.192770189780193,6.688121182281868,2.371054013062537
1982-07-12,5.646970385699296,3.9812461438292215,4.2680477891966735,3.4607197041069946,7.226564075305507,7.368378772791502,8.534548132048254,8.222523074047414,6.284365925774911,7.235807966016088
1982-07-13,7.345208053465427,6.915091785332238,6.182919353404829,6.385606989507076,7.303963488801744,7.180318819852488,7.621649810773667,7.985792577628329,6.550528827355038,8.371545649365183
1982-07-14,7.83914091612148,7.107330088981631,6.227419541461747,6.422602491973552,7.7687937627790635,7.901654873393807,8.931688253313947,8.881066886005877,8.752135000942431,8.33925260219795
1982-07-15,8.510142899338557,7.705269162755994,7.562750276099563,7.362895503580427,8.500401738515837,8.849770700118272,8.821035199208103,8.784115277764323,8.496999488221148,8.538375877168221
1982-07-16,6.4540643976964365,6.310303644774351,6.309219795919012,5.725378687448381,7.813831092160954,7.871805479694468,7.587712365372523,7.397826108051897,8.420307148675114,8.938890600858334
1982-07-17,5.511595042933256,5.054440720840472,0.3116963889407287,4.3842145626050835,7.8283492924365135,8.541253346080834,8.172657435723526,5.163330381464175,6.232983934770403,7.250264889055942
1982-07-18,0.46461788858272324,2.383922320598585,3.489889294945464,3.888296125351306,6.844343412846971,7.406793996312908,7.734850317396639,8.183946897904784,7.2748676458066655,8.424500171414575
1982-07-19,3.3186893795857584,3.5396181369883055,3.728363821424583,3.6855701923410242,7.519776099978009,7.0485739569157335,5.661328028597882,5.922039026229152,7.409151513324462,8.456586678233139
1982-07-20,5.708908682949518,5.71044167998569,5.098115749096873,5.232192146577053,6.838331654028586,6.882310681684402,6.825415533243832,5.3525150002399515,4.426565098809313,6.746752470198883
1982-07-21,5.509620702765309,5.900881703722431,5.527165809145317,5.289616585711783,5.7233877686994,3.1463770430632794,5.104475840679379,6.714991299964384,7.724527981217406,7.909149835450374
1982-07-22,7.2690494185432994,6.966750298700821,6.415025211210008,6.2968542867039385,9.110569833915205,9.074745989538794,9.626297152836075,8.766689837243035,8.047725425571056,8.049113674171947
1982-07-23,7.006611310039294,6.227395032534881,4.568273119893887,5.838779308109007,8.014625985055524,8.136450965934651,8.902473390059443,8.244285441748172,7.941557940632417,9.353186312014373
1982-07-24,3.785891636645881,6.589030767305135,6.141434571580554,6.246131696667704,7.653307081347574,7.942766389865789,9.02934543228297,8.37530404825244,5.184097112230621,7.009937822185316
1982-07-25,2.0187905720905737,2.149838422492793,3.2901707201988803,3.9528045222913306,6.351369316884101,6.832850756532523,8.003500220524897,7.8830471857917885,7.160678951181927,7.269734657068394
1982-07-26,3.636046278203921,0.6288909698649615,1.5771942143028754,2.2058841077877647,4.829335708640458,3.429555777536925,4.701628123635977,4.388675522196736,4.584827734639804,6.780517752817951
1982-07-27,1.627855028503621,0.0,0.0,0.0,5.55106932866678,5.37143981561135,6.178553947508245,5.319808496231883,6.217228621268062,7.270894003506649
1982-07-28,0.0,0.0,0.0,0.0,1.8150755948471515,3.5296361316282256,4.824281176665089,6.428370974800463,5.107161169603637,7.967170450292255
1982-07-29,0.0,0.0,0.0,0.0,0.0,0.0,3.179516980007396,4.387942089778616,4.430368026585632,5.336679703442566
1982-07-30,0.0,0.0,0.0,0.0,0.0,0.24284470653661858,4.684997492291335,5.426662713807192,4.418190836647286,3.6140123725935496
1982-07-31,2.3591030443294483,0.7976882287865226,0.0,0.0,4.795093449295901,4.813120385739195,4.856217872492559,4.87487617200273,3.4727742828578547,5.62682703773973
1982-08-01,4.246908683455482,6.533581751797532,4.7641799246287535,7.2721755484712745,4.9236980234044045,3.6662375393455173,4.908672922419893,5.841737332142853,0.18790018262692668,1.1313924229897245
1982-08-02,2.8986279032958606,3.209887752518781,4.382368877867312,5.048618088817753,7.66418492680257,7.7978300937188045,7.5913589674934405,5.0881761058824475,7.431051670695309,7.188075675187122
